iri,label,domain,obo_id
http://purl.allotrope.org/ontologies/result#AFR_0002051,flow rate profile,result,AFO_result#AFR:0002051
http://purl.allotrope.org/ontologies/result#AFR_0002052,volume profile,result,AFO_result#AFR:0002052
http://purl.allotrope.org/ontologies/result#AFR_0002053,reaction temperature profile,result,AFO_result#AFR:0002053
http://purl.allotrope.org/ontologies/result#AFR_0002054,jacket temperature profile,result,AFO_result#AFR:0002054
http://purl.allotrope.org/ontologies/result#AFR_0002055,overhead stirring rate profile,result,AFO_result#AFR:0002055
http://purl.allotrope.org/ontologies/result#AFR_0002056,temperature profile,result,AFO_result#AFR:0002056
http://purl.allotrope.org/ontologies/result#AFR_0002057,infrared interferogram data cube,result,AFO_result#AFR:0002057
http://purl.allotrope.org/ontologies/result#AFR_0002058,infrared spectrum data cube,result,AFO_result#AFR:0002058
http://purl.allotrope.org/ontologies/result#AFR_0002059,data cube identifier,result,AFO_result#AFR:0002059
http://purl.allotrope.org/ontologies/result#AFR_0002060,stirring rate profile,result,AFO_result#AFR:0002060
http://purl.allotrope.org/ontologies/result#AFR_0002061,stir bar stirring rate profile,result,AFO_result#AFR:0002061
http://purl.allotrope.org/ontologies/result#AFR_0002062,titer,result,AFO_result#AFR:0002062
http://purl.allotrope.org/ontologies/result#AFR_0002063,calibration certificate identifier,result,AFO_result#AFR:0002063
http://purl.allotrope.org/ontologies/result#AFR_0002065,gross weight,result,AFO_result#AFR:0002065
http://purl.allotrope.org/ontologies/result#AFR_0002067,tare weight,result,AFO_result#AFR:0002067
http://purl.allotrope.org/ontologies/result#AFR_0002070,Fourier transform infrared document,result,AFO_result#AFR:0002070
http://purl.allotrope.org/ontologies/result#AFR_0002071,Raman document,result,AFO_result#AFR:0002071
http://purl.allotrope.org/ontologies/result#AFR_0002072,heat transfer coefficient,result,AFO_result#AFR:0002072
http://purl.allotrope.org/ontologies/result#AFR_0002073,heat transfer coefficient profile,result,AFO_result#AFR:0002073
http://purl.allotrope.org/ontologies/result#AFR_0002074,angular velocity,result,AFO_result#AFR:0002074
http://purl.allotrope.org/ontologies/result#AFR_0002075,angular velocity profile,result,AFO_result#AFR:0002075
http://purl.allotrope.org/ontologies/result#AFR_0002076,area,result,AFO_result#AFR:0002076
http://purl.allotrope.org/ontologies/result#AFR_0002077,area profile,result,AFO_result#AFR:0002077
http://purl.allotrope.org/ontologies/result#AFR_0002079,specific heat capacity,result,AFO_result#AFR:0002079
http://purl.allotrope.org/ontologies/result#AFR_0002081,heating or cooling rate profile,result,AFO_result#AFR:0002081
http://purl.allotrope.org/ontologies/result#AFR_0002082,sample aggregate document,result,AFO_result#AFR:0002082
http://purl.allotrope.org/ontologies/result#AFR_0002083,sample document,result,AFO_result#AFR:0002083
http://purl.allotrope.org/ontologies/result#AFR_0002085,glutamate analysis document (cell-culture),result,AFO_result#AFR:0002085
http://purl.allotrope.org/ontologies/result#AFR_0002086,glutamine analysis document (cell-culture),result,AFO_result#AFR:0002086
http://purl.allotrope.org/ontologies/result#AFR_0002087,glucose analysis document (cell-culture),result,AFO_result#AFR:0002087
http://purl.allotrope.org/ontologies/result#AFR_0002088,lactate analysis document (cell-culture),result,AFO_result#AFR:0002088
http://purl.allotrope.org/ontologies/result#AFR_0002089,ammonium analysis document (cell-culture),result,AFO_result#AFR:0002089
http://purl.allotrope.org/ontologies/result#AFR_0002090,sodium analysis document (cell-culture),result,AFO_result#AFR:0002090
http://purl.allotrope.org/ontologies/result#AFR_0002091,potassium analysis document (cell-culture),result,AFO_result#AFR:0002091
http://purl.allotrope.org/ontologies/result#AFR_0002092,phosphate analysis document (cell-culture),result,AFO_result#AFR:0002092
http://purl.allotrope.org/ontologies/result#AFR_0002093,calcium analysis document (cell-culture),result,AFO_result#AFR:0002093
http://purl.allotrope.org/ontologies/result#AFR_0002094,lactase dehydrogenate analysis document (cell-culture),result,AFO_result#AFR:0002094
http://purl.allotrope.org/ontologies/result#AFR_0002095,data processing time,result,AFO_result#AFR:0002095
http://purl.allotrope.org/ontologies/result#AFR_0002096,titration solvent type,result,AFO_result#AFR:0002096
http://purl.allotrope.org/ontologies/result#AFR_0002097,titrant solution type,result,AFO_result#AFR:0002097
http://purl.allotrope.org/ontologies/result#AFR_0002099,mass fraction,result,AFO_result#AFR:0002099
http://purl.allotrope.org/ontologies/result#AFR_0002101,stirring rate,result,AFO_result#AFR:0002101
http://purl.allotrope.org/ontologies/result#AFR_0002103,infrared interferogram,result,AFO_result#AFR:0002103
http://purl.allotrope.org/ontologies/result#AFR_0002104,Raman spectroscopy result,result,AFO_result#AFR:0002104
http://purl.allotrope.org/ontologies/result#AFR_0002105,infrared spectroscopy result,result,AFO_result#AFR:0002105
http://purl.allotrope.org/ontologies/result#AFR_0002107,diameter,result,AFO_result#AFR:0002107
http://purl.allotrope.org/ontologies/result#AFR_0002108,inner diameter,result,AFO_result#AFR:0002108
http://purl.allotrope.org/ontologies/result#AFR_0002109,size (datum),result,AFO_result#AFR:0002109
http://purl.allotrope.org/ontologies/result#AFR_0002110,volume concentration,result,AFO_result#AFR:0002110
http://purl.allotrope.org/ontologies/result#AFR_0002111,electric charge,result,AFO_result#AFR:0002111
http://purl.allotrope.org/ontologies/result#AFR_0002112,degassed sample weight,result,AFO_result#AFR:0002112
http://purl.allotrope.org/ontologies/result#AFR_0002113,reference material document,result,AFO_result#AFR:0002113
http://purl.allotrope.org/ontologies/result#AFR_0002114,reference material identifier,result,AFO_result#AFR:0002114
http://purl.allotrope.org/ontologies/result#AFR_0002115,reference material weight,result,AFO_result#AFR:0002115
http://purl.allotrope.org/ontologies/result#AFR_0002116,BET point document,result,AFO_result#AFR:0002116
http://purl.allotrope.org/ontologies/result#AFR_0002117,relative pressure (BET),result,AFO_result#AFR:0002117
http://purl.allotrope.org/ontologies/result#AFR_0002118,adsorbed volume at STP,result,AFO_result#AFR:0002118
http://purl.allotrope.org/ontologies/result#AFR_0002119,saturation vapor pressure,result,AFO_result#AFR:0002119
http://purl.allotrope.org/ontologies/result#AFR_0002120,specific surface area,result,AFO_result#AFR:0002120
http://purl.allotrope.org/ontologies/result#AFR_0002121,y-intercept,result,AFO_result#AFR:0002121
http://purl.allotrope.org/ontologies/result#AFR_0002122,BET C constant,result,AFO_result#AFR:0002122
http://purl.allotrope.org/ontologies/result#AFR_0002123,monolayer quantity,result,AFO_result#AFR:0002123
http://purl.allotrope.org/ontologies/result#AFR_0002124,measurement end time,result,AFO_result#AFR:0002124
http://purl.allotrope.org/ontologies/result#AFR_0002125,evacuation rate setting,result,AFO_result#AFR:0002125
http://purl.allotrope.org/ontologies/result#AFR_0002126,evacuation time setting,result,AFO_result#AFR:0002126
http://purl.allotrope.org/ontologies/result#AFR_0002127,measurement chamber free space volume,result,AFO_result#AFR:0002127
http://purl.allotrope.org/ontologies/result#AFR_0002128,equilibration time,result,AFO_result#AFR:0002128
http://purl.allotrope.org/ontologies/result#AFR_0002129,loose density document,result,AFO_result#AFR:0002129
http://purl.allotrope.org/ontologies/result#AFR_0002130,loose density result,result,AFO_result#AFR:0002130
http://purl.allotrope.org/ontologies/result#AFR_0002131,intermediate tapped density aggregate document,result,AFO_result#AFR:0002131
http://purl.allotrope.org/ontologies/result#AFR_0002132,cumulative count,result,AFO_result#AFR:0002132
http://purl.allotrope.org/ontologies/result#AFR_0002133,birefringence,result,AFO_result#AFR:0002133
http://purl.allotrope.org/ontologies/result#AFR_0002134,particle shape characterization,result,AFO_result#AFR:0002134
http://purl.allotrope.org/ontologies/result#AFR_0002135,association state,result,AFO_result#AFR:0002135
http://purl.allotrope.org/ontologies/result#AFR_0002137,nucleus scan type,result,AFO_result#AFR:0002137
http://purl.allotrope.org/ontologies/result#AFR_0002138,dilution volume,result,AFO_result#AFR:0002138
http://purl.allotrope.org/ontologies/result#AFR_0002139,inter scan relaxation delay setting,result,AFO_result#AFR:0002139
http://purl.allotrope.org/ontologies/result#AFR_0002140,qNMR purity result,result,AFO_result#AFR:0002140
http://purl.allotrope.org/ontologies/result#AFR_0002141,calculation description,result,AFO_result#AFR:0002141
http://purl.allotrope.org/ontologies/result#AFR_0002142,inter scan relaxation delay,result,AFO_result#AFR:0002142
http://purl.allotrope.org/ontologies/result#AFR_0002143,hygroscopicity type,result,AFO_result#AFR:0002143
http://purl.allotrope.org/ontologies/result#AFR_0002144,hysteresis assessment,result,AFO_result#AFR:0002144
http://purl.allotrope.org/ontologies/result#AFR_0002145,vapor sorption data cube,result,AFO_result#AFR:0002145
http://purl.allotrope.org/ontologies/result#AFR_0002146,target P/P0 setting,result,AFO_result#AFR:0002146
http://purl.allotrope.org/ontologies/result#AFR_0002147,actual P/P0 result,result,AFO_result#AFR:0002147
http://purl.allotrope.org/ontologies/result#AFR_0002148,sample temperature setting,result,AFO_result#AFR:0002148
http://purl.allotrope.org/ontologies/result#AFR_0002149,sample temperature,result,AFO_result#AFR:0002149
http://purl.allotrope.org/ontologies/result#AFR_0002150,mass change,result,AFO_result#AFR:0002150
http://purl.allotrope.org/ontologies/result#AFR_0002151,mass change rate,result,AFO_result#AFR:0002151
http://purl.allotrope.org/ontologies/result#AFR_0002152,total gas flow rate,result,AFO_result#AFR:0002152
http://purl.allotrope.org/ontologies/result#AFR_0002153,saturated gas flow rate setting,result,AFO_result#AFR:0002153
http://purl.allotrope.org/ontologies/result#AFR_0002154,saturated gas flow rate,result,AFO_result#AFR:0002154
http://purl.allotrope.org/ontologies/result#AFR_0002155,dry gas flow rate setting,result,AFO_result#AFR:0002155
http://purl.allotrope.org/ontologies/result#AFR_0002156,dry gas flow rate,result,AFO_result#AFR:0002156
http://purl.allotrope.org/ontologies/result#AFR_0002157,ambient temperature,result,AFO_result#AFR:0002157
http://purl.allotrope.org/ontologies/result#AFR_0002158,inlet gas pressure,result,AFO_result#AFR:0002158
http://purl.allotrope.org/ontologies/result#AFR_0002159,exhaust gas flow rate,result,AFO_result#AFR:0002159
http://purl.allotrope.org/ontologies/result#AFR_0002160,solvent reservoir temperature,result,AFO_result#AFR:0002160
http://purl.allotrope.org/ontologies/result#AFR_0002161,tapped density document,result,AFO_result#AFR:0002161
http://purl.allotrope.org/ontologies/result#AFR_0002162,tapped density result,result,AFO_result#AFR:0002162
http://purl.allotrope.org/ontologies/result#AFR_0002163,enthalpy of fusion,result,AFO_result#AFR:0002163
http://purl.allotrope.org/ontologies/result#AFR_0002164,specific enthalpy of fusion,result,AFO_result#AFR:0002164
http://purl.allotrope.org/ontologies/result#AFR_0002165,molar enthalpy of fusion,result,AFO_result#AFR:0002165
http://purl.allotrope.org/ontologies/result#AFR_0002166,enthalpy of vaporization,result,AFO_result#AFR:0002166
http://purl.allotrope.org/ontologies/result#AFR_0002167,specific enthalpy of vaporization,result,AFO_result#AFR:0002167
http://purl.allotrope.org/ontologies/result#AFR_0002168,molar enthalpy of vaporization,result,AFO_result#AFR:0002168
http://purl.allotrope.org/ontologies/result#AFR_0002169,enthalpy of sublimation,result,AFO_result#AFR:0002169
http://purl.allotrope.org/ontologies/result#AFR_0002170,specific enthalpy of sublimation,result,AFO_result#AFR:0002170
http://purl.allotrope.org/ontologies/result#AFR_0002171,molar enthalpy of sublimation,result,AFO_result#AFR:0002171
http://purl.allotrope.org/ontologies/result#AFR_0002175,data processing method,result,AFO_result#AFR:0002175
http://purl.allotrope.org/ontologies/result#AFR_0002176,heat flow,result,AFO_result#AFR:0002176
http://purl.allotrope.org/ontologies/result#AFR_0002177,solvent identifier,result,AFO_result#AFR:0002177
http://purl.allotrope.org/ontologies/result#AFR_0002178,standard nominal value,result,AFO_result#AFR:0002178
http://purl.allotrope.org/ontologies/result#AFR_0002179,standard measured value,result,AFO_result#AFR:0002179
http://purl.allotrope.org/ontologies/result#AFR_0002180,calibration result deviation,result,AFO_result#AFR:0002180
http://purl.allotrope.org/ontologies/result#AFR_0002181,turbidity,result,AFO_result#AFR:0002181
http://purl.allotrope.org/ontologies/result#AFR_0002182,background corrected turbidity,result,AFO_result#AFR:0002182
http://purl.allotrope.org/ontologies/result#AFR_0002183,instrument suspension media,result,AFO_result#AFR:0002183
http://purl.allotrope.org/ontologies/result#AFR_0002184,sample suspension media,result,AFO_result#AFR:0002184
http://purl.allotrope.org/ontologies/result#AFR_0002185,sonication duration setting,result,AFO_result#AFR:0002185
http://purl.allotrope.org/ontologies/result#AFR_0002186,sonication power setting,result,AFO_result#AFR:0002186
http://purl.allotrope.org/ontologies/result#AFR_0002187,fluid refractive index setting,result,AFO_result#AFR:0002187
http://purl.allotrope.org/ontologies/result#AFR_0002188,particle refractive index setting,result,AFO_result#AFR:0002188
http://purl.allotrope.org/ontologies/result#AFR_0002189,particle shape setting,result,AFO_result#AFR:0002189
http://purl.allotrope.org/ontologies/result#AFR_0002190,average particle size,result,AFO_result#AFR:0002190
http://purl.allotrope.org/ontologies/result#AFR_0002192,standard deviation,result,AFO_result#AFR:0002192
http://purl.allotrope.org/ontologies/result#AFR_0002193,distribution document,result,AFO_result#AFR:0002193
http://purl.allotrope.org/ontologies/result#AFR_0002194,cumulative distribution percentage,result,AFO_result#AFR:0002194
http://purl.allotrope.org/ontologies/result#AFR_0002195,bin upper limit,result,AFO_result#AFR:0002195
http://purl.allotrope.org/ontologies/result#AFR_0002196,distribution modality,result,AFO_result#AFR:0002196
http://purl.allotrope.org/ontologies/result#AFR_0002197,count fraction,result,AFO_result#AFR:0002197
http://purl.allotrope.org/ontologies/result#AFR_0002198,partial pressure,result,AFO_result#AFR:0002198
http://purl.allotrope.org/ontologies/result#AFR_0002202,sample preparation description,result,AFO_result#AFR:0002202
http://purl.allotrope.org/ontologies/result#AFR_0002203,standard facet,result,AFO_result#AFR:0002203
http://purl.allotrope.org/ontologies/result#AFR_0002204,deviation,result,AFO_result#AFR:0002204
http://purl.allotrope.org/ontologies/result#AFR_0002205,distribution type,result,AFO_result#AFR:0002205
http://purl.allotrope.org/ontologies/result#AFR_0002207,refractive index,result,AFO_result#AFR:0002207
http://purl.allotrope.org/ontologies/result#AFR_0002208,arithmetic mean,result,AFO_result#AFR:0002208
http://purl.allotrope.org/ontologies/result#AFR_0002209,median,result,AFO_result#AFR:0002209
http://purl.allotrope.org/ontologies/result#AFR_0002210,variance,result,AFO_result#AFR:0002210
http://purl.allotrope.org/ontologies/result#AFR_0002211,skewness,result,AFO_result#AFR:0002211
